"","Month","LongDes","TotItemQty","Brand"
"5520",12,"STEVE DESSERT BANANA PUDDING",18,"OTHER"
"5521",12,"STEVE DESSERT BRBN VANILLA",24,"OTHER"
"5522",12,"STEVE DESSERT DRKLN BLKOUT",11,"OTHER"
"5523",12,"STEVE DESSERT MXN CHILI CHOC",4,"OTHER"
"5524",12,"STEVE DESSERT SALTY CRML",8,"OTHER"
"5525",12,"STEVE ICE CRM BURNT SGR VNLLA",11,"OTHER"
"5526",12,"STEVE ICE CRM DRK CHOC SLTY CRML",16,"OTHER"
"5527",12,"STNYFLD FRZN YOG DRK CHOC",8,"OTHER"
"5528",12,"STNYFLD LF MNT CHO YGRT OG2",14,"OTHER"
"5529",12,"STNYFLD NF VAN FDG YGRT OG2",29,"OTHER"
"5530",12,"STNYFLD NF VAN YOGRT OG2",36,"OTHER"
"5531",12,"STONY YGRT GRK FRZ FF VAN",11,"OTHER"
"5532",12,"STONY YOGURT FRZ FF HONEY",5,"OTHER"
"5533",12,"SWT FRDM VAN ICRM CONE",54,"OTHER"
"5534",12,"SYDRM BTR PCAN DSERT",17,"OTHER"
"5535",12,"TALENTI BLOOD ORANGE SORBETTO",37,"OTHER"
"5536",12,"TALENTI DBL DARK CHOC POP",21,"OTHER"
"5537",12,"TALENTI GEL FUDGE BROWNIE",94,"OTHER"
"5538",12,"TALENTI GELATO CARIBBEAN COCONUT",99,"OTHER"
"5539",12,"TALENTI GELATO CH/PNT BTR CUP",155,"OTHER"
"5540",12,"TALENTI GELATO CRML CKIE CRNCH",1116,"OTHER"
"5541",12,"TALENTI GELATO DBE DRK CHOC",100,"OTHER"
"5542",12,"TALENTI GELATO DBL DRK CHOC",300,"OTHER"
"5543",12,"TALENTI GELATO MILK CHOC",400,"OTHER"
"5544",12,"TALENTI GELATO PISTACHIO",132,"OTHER"
"5545",12,"TALENTI GELATO POP MDTRRNEAN MINT",24,"OTHER"
"5546",12,"TALENTI GELATO POP VAN",30,"OTHER"
"5547",12,"TALENTI GELATO ROMAN RASP SORBETTO",544,"OTHER"
"5548",12,"TALENTI GELATO SEA SALT",155,"OTHER"
"5549",12,"TALENTI GELATO SSALT CRML",2,"OTHER"
"5550",12,"TALENTI GELATO VANILLA BEAN",179,"OTHER"
"5551",12,"TAMPICO TWIN POPS 3 FLVRS",44,"OTHER"
"5552",12,"TCBY FYOG COOKIES N CREAM",78,"OTHER"
"5553",12,"TCBY FYOG DBL CHOC CHNK",149,"OTHER"
"5554",12,"TCBY FYOG DBL CLS VAN BEAN",104,"OTHER"
"5555",12,"TCBY FYOG MINT CHOC CHIP",92,"OTHER"
"5556",12,"TCBY FYOG SLTD CRML SWIRL",92,"OTHER"
"5557",12,"TILLAMK ESPRESSO MOCHA ICRM",217,"OTHER"
"5558",12,"TILLAMK MUDSLIDE ICRM",314,"OTHER"
"5559",12,"TILLAMK OREGON STRW ICRM",273,"OTHER"
"5560",12,"TILLAMK ROCKY ROAD ICRM",182,"OTHER"
"5561",12,"TILLAMK VAN BEAN ICECREAM",771,"OTHER"
"5562",12,"TILLAMK VAN CHOC CHIP ICREAM",528,"OTHER"
"5563",12,"TILLAMOOK OR BLBRY PTCH ICRM",123,"OTHER"
"5564",12,"TILLAMOOK OREGON BLK CHRY",131,"OTHER"
"5565",12,"TILLMK CINN HORCHATA ICREAM",190,"OTHER"
"5566",12,"TILLMK CKIES N CRM ICREAM",250,"OTHER"
"5567",12,"TILLMK CRML BTR PCN ICREAM",239,"OTHER"
"5568",12,"TILLMK DUTCH CHOC ICREAM",342,"OTHER"
"5569",12,"TILLMK FIRESD SMORES ICREAM",130,"OTHER"
"5570",12,"TILLMK MARIONBRY PIE ICREAM",89,"OTHER"
"5571",12,"TILLMK MNT CHOC CHIP ICREAM",207,"OTHER"
"5572",12,"TILLMK OLD FASH VAN ICREAM",891,"OTHER"
"5573",12,"TILLMK TOFFEE CRNCH ICRM",288,"OTHER"
"5574",12,"TLNTI GEL BLK RSP CHC CHP",91,"OTHER"
"5575",12,"TOFUTTI CUTIES VANILLA",26,"OTHER"
"5576",12,"WINKS FROZEN CAKE BATTER",57,"OTHER"
"5577",12,"WINKS FROZEN CHOC MINT",49,"OTHER"
"5578",12,"WINKS FROZEN CINNAMON BUN",38,"OTHER"
"5579",12,"WINKS FROZEN COCOA DOUGH",60,"OTHER"
"5580",12,"WINKS FROZEN ICED LATTE",23,"OTHER"
"5581",12,"WONKA PUSH UP 9 CT BOX",52,"OTHER"
"5582",12,"WW BLBRY SWRL BARS",57,"OTHER"
"5583",12,"WW CANDY BARS 6/2 FL OZ",141,"OTHER"
"5584",12,"WW CHOC SMTH BARS",80,"OTHER"
"5585",12,"WW CKIES&CRM BARS",114,"OTHER"
"5586",12,"WW DIVINE TRIPLE CHOCOLATE BARS",113,"OTHER"
"5587",12,"WW DRK CHC DULCE DE LECHE",57,"OTHER"
"5588",12,"WW DRK CHOC RSPB BARS",167,"OTHER"
"5589",12,"WW ENGLSH TFEE CRCH BAR",279,"OTHER"
"5590",12,"WW GIANT CHOC FUDGE BAR",235,"OTHER"
"5591",12,"WW GIANT LATTE BAR",116,"OTHER"
"5592",12,"WW PCH SWIRL BARS",115,"OTHER"
"5593",12,"WW SLTD CRML ICECRM BAR",238,"OTHER"
"5594",12,"WW SNACK SIZE VAN FUDGE SWRL CONES",112,"OTHER"
"5595",12,"WW SNK SZ CHOC FDG BARS",200,"OTHER"
"5596",12,"WW SNK SZ VP ICE CRM SNDWCH",66,"OTHER"
"5597",12,"WW STRW SMOOTHIE BARS",145,"OTHER"
"5598",12,"WW VAN RND ICE CRM SNDWCH",253,"OTHER"
"5599",13,"*CV*DIPPIN DOT COTTON CANDY",20,"OTHER"
"5600",13,"*CV*DIPPIN DOTS BAN SPLIT",45,"OTHER"
"5601",13,"*CV*DIPPIN DOTS BIRTHDAY CAKE",15,"OTHER"
"5602",13,"*CV*DIPPIN DOTS CHOC",50,"OTHER"
"5603",13,"*CV*DIPPIN DOTS CKIE DGH",101,"OTHER"
"5604",13,"*CV*DIPPIN DOTS CKIES/CRM",44,"OTHER"
"5605",13,"*CV*DIPPIN DOTS ICE RNBW",56,"OTHER"
"5606",13,"*CV*DIPPIN DOTS MINT CHOC",24,"OTHER"
"5607",13,"*CV*DIPPIN DOTS VAN ICE CRM",46,"OTHER"
"5608",13,"*D*BB SWT FRDM NSA FUDGE BAR 12CT",115,"OTHER"
"5609",13,"*D*BR CHOC FUDGE ICRM",58,"OTHER"
"5610",13,"*D*NESTLE DRUMSTICK SMPLY DIP",14,"OTHER"
"5611",13,"*R* DREYERS FRT BAR LIME",154,"OTHER"
"5612",13,"*R* HD DULCE DE LECHE CARAMEL",79,"OTHER"
"5613",13,"*S*TLNT PMPKN GLT",71,"OTHER"
"5614",13,"*Z*BB FNWCH CKIES N CRM966620",16,"OTHER"
"5615",13,"*Z*BB FNWCH VN CH CHIP966619",34,"OTHER"
"5616",13,"*Z*BB SWT FRDM FDG LT 800134",1,"OTHER"
"5617",13,"*Z*SV CHOC ICREAM SQ 817968",2,"OTHER"
"5618",13,"ALDENS IC SALTED CARAMEL",24,"OTHER"
"5619",13,"ALDENS ICE CREAM CHOC CHP",28,"OTHER"
"5620",13,"ALDENS ICE CREAM CKIE CRM",47,"OTHER"
"5621",13,"ALDENS ICE CREAM VANILLA",73,"OTHER"
"5622",13,"ALDENS ICRM MINT CHIP OG2",32,"OTHER"
"5623",13,"ALMOND DREAM CAPP SWIRL",20,"OTHER"
"5624",13,"ALMOND DREAM CHOC",22,"OTHER"
"5625",13,"ALMOND DREAM CHOC BITES",16,"OTHER"
"5626",13,"ALMOND DREAM PRLN CRNCH",56,"OTHER"
"5627",13,"ALMOND DREAM VNLA",47,"OTHER"
"5628",13,"ALMOND DREAM VNLA BITE",22,"OTHER"
"5629",13,"ARTIC ZERO ICE CRM BUTTERY PECAN",18,"OTHER"
"5630",13,"ARTIC ZERO ICE CRM CHOC PNUT BTR",9,"OTHER"
"5631",13,"ARTIC ZERO ICE CRM COOKIE N CRM",87,"OTHER"
"5632",13,"ARTIC ZERO ICE CRM COOL MINT CHIP",36,"OTHER"
"5633",13,"ARTIC ZERO ICE CRM LIL BIT CHIPPY",17,"OTHER"
"5634",13,"ARTIC ZERO ICE CRM SEA SLT CRMEL",18,"OTHER"
"5635",13,"ARTIC ZERO ICE CRM VANILLA",46,"OTHER"
"5636",13,"ARTIC ZERO ICE CRMCOOKIE DOUGH CHIP",33,"OTHER"
"5637",13,"B BUNNY MINI SWRL VAN CONES",76,"OTHER"
"5638",13,"B&J BAN P/BTR GRK YOG",48,"OTHER"
"5639",13,"B&J BLBRY VAN GRHM GRK YOG",43,"OTHER"
"5640",13,"B&J CHEESECAKE BROWNIE",69,"OTHER"
"5641",13,"B&J CHERRY GARCIA",257,"OTHER"
"5642",13,"B&J CHERRY GARCIA CUP",281,"OTHER"
"5643",13,"B&J CHOC FDG BROWNIE",356,"OTHER"
"5644",13,"B&J CHOC FDG BROWNIE CUP",298,"OTHER"
"5645",13,"B&J CHOCC CHP COOKIE DOUGH",308,"OTHER"
"5646",13,"B&J CHUNKY MONKEY",109,"OTHER"
"5647",13,"B&J CINNAMON BUNS",125,"OTHER"
"5648",13,"B&J COFFEE BUZZ",109,"OTHER"
"5649",13,"B&J COFFEE W/HEATH",145,"OTHER"
"5650",13,"B&J COOKIE DOUGH CUP",436,"OTHER"
"5651",13,"B&J FY CHERRY GARCIA",260,"OTHER"
"5652",13,"B&J KARAMEL SUTRA",115,"OTHER"
"5653",13,"B&J MILK & COOKIES",289,"OTHER"
"5654",13,"B&J NEW YORK SUPER FUDGE",110,"OTHER"
"5655",13,"B&J PEANUT BUTTER CUP",148,"OTHER"
"5656",13,"B&J PHISH FOOD PT",235,"OTHER"
"5657",13,"B&J PNT BTTH CK CR",69,"OTHER"
"5658",13,"B&J PNT BTTR FUDGE CORE",77,"OTHER"
"5659",13,"B&J RASP FDG CHNK GRK YOG",29,"OTHER"
"5660",13,"B&J RED VELVET CAKE ICE CRM",93,"OTHER"
"5661",13,"B&J SLTD CARAMEL CORE",166,"OTHER"
"5662",13,"B&J STPHN COLBRT AMRICNE DREAM",271,"OTHER"
"5663",13,"B&J STRW SHRCK GRK YOG",38,"OTHER"
"5664",13,"B&J THE TONITE DGH",462,"OTHER"
"5665",13,"B&J VANILLA",133,"OTHER"
"5666",13,"B/BNY SWT FREEDOM VAN SNK SZ CONES",134,"OTHER"
"5667",13,"BASKIN ROBBIN VANILLA",123,"OTHER"
"5668",13,"BASKIN ROBIN CHOC ICECREAM",129,"OTHER"
"5669",13,"BB BDAY PARTY SNDWCH",48,"OTHER"
"5670",13,"BB BORDEAUX CHRY CHOC",361,"OTHER"
"5671",13,"BB CHAMP VAR PK CONES",135,"OTHER"
"5672",13,"BB CHOC LOVERS ICRM SNDWCH",44,"OTHER"
"5673",13,"BB MINI SWIRL CONE CHOC",45,"OTHER"
"5674",13,"BB MINI SWIRL CRML CONES",41,"OTHER"
"5675",13,"BB MINI SWRL BDAY PRTY CONE",63,"OTHER"
"5676",13,"BB PREM BUNNY TRACKS",579,"OTHER"
"5677",13,"BB PREM BUTTER PECAN",604,"OTHER"
"5678",13,"BB PREM CHUNKY CHOC CHIP",359,"OTHER"
"5679",13,"BB PREM COOKIES N CREAM",775,"OTHER"
"5680",13,"BB PREM DBL STRWBRY",404,"OTHER"
"5681",13,"BB PREM HOMEMADE CHOC",669,"OTHER"
"5682",13,"BB PREM HOMEMADE VAN",1607,"OTHER"
"5683",13,"BB PREM MINT CHOC CHIP",563,"OTHER"
"5684",13,"BB PREM NEAPOLITAN",441,"OTHER"
"5685",13,"BB PREM PNUT BTTR PANIC",461,"OTHER"
"5686",13,"BB PREM ROCKY ROAD",356,"OTHER"
"5687",13,"BB PREM TSTD ALMND FUDGE",414,"OTHER"
"5688",13,"BB RNBOW SHERBET CUPS 12CT",124,"OTHER"
"5689",13,"BB SMPLY VAN SNCWCH",114,"OTHER"
"5690",13,"BB SWEET FREEDOM VAN",288,"OTHER"
"5691",13,"BB SWT FRDM BAN SPLIT",171,"OTHER"
"5692",13,"BB SWT FRDM BTR PECAN",182,"OTHER"
"5693",13,"BB SWT FRDM BUNNY TRACKS",219,"OTHER"
"5694",13,"BB SWT FRDM NSA FUDGE BAR",115,"OTHER"
"5695",13,"BB SWT FRDM VAN IC SNDWCH",68,"OTHER"
"5696",13,"BB SWT FRDM VRTY PK BARS",19,"OTHER"
"5697",13,"BB TRPL DLGHT SNDWCH",96,"OTHER"
"5698",13,"BBNY CARAMEL KRUNCH BARS",84,"OTHER"
"5699",13,"BBNY CHAMP CONE VAN",244,"OTHER"
"5700",13,"BBNY FUDGE BARS",148,"OTHER"
"5701",13,"BBNY SF NSA VAN KRUNCH BAR",173,"OTHER"
"5702",13,"BBNY SWT FRDM NSA VAN BAR",190,"OTHER"
"5703",13,"BBUNNY PREM PIST ALMOND",229,"OTHER"
"5704",13,"BDGT SAVER SF TWIN POPS",74,"OTHER"
"5705",13,"BDGT SAVER TWN POPS BAN",152,"OTHER"
"5706",13,"BDGT SVR MONSTR CHOC FDGE",18,"OTHER"
"5707",13,"BJ SMORES",175,"OTHER"
"5708",13,"BL BUNNY PREM VAN BEAN",1231,"OTHER"
"5709",13,"BL BUNNY VAN ICRM CUPS 12CT",232,"OTHER"
"5710",13,"BLUE BUNNY BIG FUDGE BARS",153,"OTHER"
"5711",13,"BLUE BUNNY LIME SHERBET",150,"OTHER"
"5712",13,"BLUE BUNNY ORANGE DREAM BAR 2.25OZ",114,"OTHER"
"5713",13,"BLUE BUNNY ORANGE SHERBET",233,"OTHER"
"5714",13,"BLUE BUNNY ORIG BOMB POP",738,"OTHER"
"5715",13,"BLUE BUNNY PREM VAN",995,"OTHER"
"5716",13,"BLUE BUNNY RAINBOW SHERBET",203,"OTHER"
"5717",13,"BLUE BUNNY RASPBERRY SHERBET",119,"OTHER"
"5718",13,"BOMB POP HWN PNCH",163,"OTHER"
"5719",13,"BOMB POP WARHEADS POPS",142,"OTHER"
"5720",13,"BOMB POPS WATERMELON",171,"OTHER"
"5721",13,"BR BUTTER PECAN",118,"OTHER"
"5722",13,"BR CHOC CHIP CKIE DGH",190,"OTHER"
"5723",13,"BR CHOC CHIP ICRM",163,"OTHER"
"5724",13,"BR COOKIES N CREAM",34,"OTHER"
"5725",13,"BR GOLD MEDAL RIBBON",123,"OTHER"
"5726",13,"BR JAMOCA ALMND FUDGE",157,"OTHER"
"5727",13,"BR MINT CHOC CHIP ICRM",526,"OTHER"
"5728",13,"BR NUTTY COCONUT",115,"OTHER"
"5729",13,"BR PNUT BUTTER N CHOC",139,"OTHER"
"5730",13,"BR PRALINES N CREAM",105,"OTHER"
"5731",13,"BR ROCKY ROAD",141,"OTHER"
"5732",13,"BREYER NAT LT CRMY VANILLA",34,"OTHER"
"5733",13,"BREYER NTRL CHRY VANILLA",32,"OTHER"
"5734",13,"BREYER NTRL FRCH VAN",149,"OTHER"
"5735",13,"BREYER VANILLA ICE CREAM",240,"OTHER"
"5736",13,"BREYER WFL CONE W/HRSHY CHOC CHP",37,"OTHER"
"5737",13,"BREYERS BLASTS BDAY",45,"OTHER"
"5738",13,"BREYERS BLASTS CREAMSICLE",41,"OTHER"
"5739",13,"BREYERS CARB SMART CHOC",112,"OTHER"
"5740",13,"BREYERS CO B GS THIN MINTS",62,"OTHER"
"5741",13,"BREYERS CO BRAND M&MS",33,"OTHER"
"5742",13,"BREYERS FAT FREE CRMY VAN",24,"OTHER"
"5743",13,"BREYERS LACTOSE FREE VAN",66,"OTHER"
"5744",13,"BREYERS NAT ROCKY ROAD",31,"OTHER"
"5745",13,"BREYERS NAT STRAWBERRY",45,"OTHER"
"5746",13,"BREYERS NSA VANILLA",77,"OTHER"
"5747",13,"BREYERS NTRL CHOC",79,"OTHER"
"5748",13,"BREYERS SNICKERS IC CRM",73,"OTHER"
"5749",13,"BRYER SMRT CARB VAN I/C",103,"OTHER"
"5750",13,"BRYERS OREO CHOC CKIE&CRM",51,"OTHER"
"5751",13,"BRYR GELATO CAPP",31,"OTHER"
"5752",13,"BRYR GELATO MNT CHC",19,"OTHER"
"5753",13,"BRYRS CRBSMRT ALMD I/C BAR",69,"OTHER"
"5754",13,"BRYRS TIRAMISU GELATO",67,"OTHER"
"5755",13,"BRYRS TRPL CHOC GELATO",79,"OTHER"
"5756",13,"BRYRS VAN CRML GELATO",189,"OTHER"
"5757",13,"BUDGET SAVER TWIN POPS",245,"OTHER"
"5758",13,"CADBURY CARAMELLO RF IC BAR",28,"OTHER"
"5759",13,"CADBURY CHOC ALMD RF IC BAR",2,"OTHER"
"5760",13,"CHOCO TACO",23,"OTHER"
"5761",13,"CLEMMYS IC TSTD ALMOND",5,"OTHER"
"5762",13,"COOLHAUS IC SNDWCH CHOC",20,"OTHER"
"5763",13,"COOLHAUS IC SNDWCH PNTBTR",21,"OTHER"
"5764",13,"COOLHAUS ICE CRM 3-BAR M CH",10,"OTHER"
"5765",13,"COOLHAUS ICE CRM BANA FSTR",60,"OTHER"
"5766",13,"COOLHAUS ICE CRM BLSMC",72,"OTHER"
"5767",13,"COOLHAUS ICE CRM CHOC MLTN",55,"OTHER"
"5768",13,"COOLHAUS ICE CRM DRTY MNT",55,"OTHER"
"5769",13,"COOLHAUS ICE CRM SLT CRML",67,"OTHER"
"5770",13,"COOLHAUS ICE CRM SNDWCH BC",33,"OTHER"
"5771",13,"COOLHAUS ICE CRM SNDWCH CS",20,"OTHER"
"5772",13,"COOLHAUS ICE CRM SNDWCH DCM",24,"OTHER"
"5773",13,"COOLHS ICECRM 3-BAR VMCH",23,"OTHER"
"5774",13,"COOLHS ICECRM SNDWH VN BN",59,"OTHER"
"5775",13,"DAIYA CHEESECAKE NEW YORK STYLE",3,"OTHER"
"5776",13,"DAN OIKO GRK FRZ YGRT CAF LATTE",30,"OTHER"
"5777",13,"DAN OIKOS GRK FRZ YGRT CHOC",36,"OTHER"
"5778",13,"DAN OIKOS GRK FRZN YGRT KEY LIME",19,"OTHER"
"5779",13,"DAN OIKOS GRK FRZN YGRT STRWBRY",47,"OTHER"
"5780",13,"DIANA BANABAS BABIES MLK CHOC",64,"OTHER"
"5781",13,"DIANA BANANAS BABIES DRK CHOC",85,"OTHER"
"5782",13,"DIANA BANANAS BABIES MLK CHOC W/PNUT",29,"OTHER"
"5783",13,"DIPPIN DOTS RED BERRY",3,"OTHER"
"5784",13,"DREYER POMEGRANATE BARS",144,"OTHER"
"5785",13,"DREYERS ASSORTED FRUIT BAR",148,"OTHER"
"5786",13,"DREYERS BUTTER PECAN IC",73,"OTHER"
"5787",13,"DREYERS CHOCOLATE",2,"OTHER"
"5788",13,"DREYERS FRN VANILLA ICRM",141,"OTHER"
"5789",13,"DREYERS FRT BAR COCONUT",181,"OTHER"
"5790",13,"DREYERS FRUIT BAR STRAW",253,"OTHER"
"5791",13,"DREYERS LIGHT CHOCOLATE",89,"OTHER"
"5792",13,"DREYERS MINT CHOC CHIP",116,"OTHER"
"5793",13,"DREYERS NEAPOLITAN",2,"OTHER"
"5794",13,"DREYERS ROCKY ROAD ICRM",72,"OTHER"
"5795",13,"DREYERS VANILLA ICE CREAM",238,"OTHER"
"5796",13,"DRUMSTICK NESTLE CRUNCH DPED",345,"OTHER"
"5797",13,"DRUMSTICK VANILLA",120,"OTHER"
"5798",13,"DRYRD FRUIT BAR NSA VARIETY",191,"OTHER"
"5799",13,"F'REAL MILKSHAKE MINT CHOC CHIP 16Z",44,"OTHER"
"5800",13,"F'REAL MILKSHKE COTTON CANDY",49,"OTHER"
"5801",13,"F'REAL MLKSHK COTTON CNDY",49,"OTHER"
"5802",13,"F'REAL MLKSHK PMPKN CHSCKE",12,"OTHER"
"5803",13,"FATBOY CRML PRTZL SUNDAE",46,"OTHER"
"5804",13,"FATBOY JR SNDW VAN ICRM",86,"OTHER"
"5805",13,"FATBOY SNDW KEY LIME ICRM",54,"OTHER"
"5806",13,"FATBOY SNDW VAN PREM ICRM",196,"OTHER"
"5807",13,"FREAL BL/RSP/POM SMOOTHIE",17,"OTHER"
"5808",13,"FREAL CAPPUCCINO COFFEE",20,"OTHER"
"5809",13,"FREAL FRZN CAPP COFFEE 16OZ",20,"OTHER"
"5810",13,"FREAL MALT MILKSHAKE",20,"OTHER"
"5811",13,"FREAL MANGO SMOOTHIE",8,"OTHER"
"5812",13,"FREAL MILKSHAKE CHOC",79,"OTHER"
"5813",13,"FREAL MILKSHAKE CHOC 16OZ",79,"OTHER"
"5814",13,"FREAL MILKSHAKE CHOC MLT 16OZ",20,"OTHER"
"5815",13,"FREAL MILKSHAKE CKIES N CRM",64,"OTHER"
"5816",13,"FREAL MILKSHAKE COOKIES N CRM 16OZ",64,"OTHER"
"5817",13,"FREAL MILKSHAKE MINT",44,"OTHER"
"5818",13,"FREAL MILKSHAKE REESES",30,"OTHER"
"5819",13,"FREAL MILKSHAKE REESES BTR CUP16OZ",30,"OTHER"
"5820",13,"FREAL MILKSHAKE STRW",25,"OTHER"
"5821",13,"FREAL MILKSHAKE STWBRY 16OZ",25,"OTHER"
"5822",13,"FREAL MILKSHAKE VAN",43,"OTHER"
"5823",13,"FREAL MILKSHAKE VAN 16OZ",43,"OTHER"
"5824",13,"FREAL SMOOTHIE BB RSP PMGRNTE 16OZ",17,"OTHER"
"5825",13,"FREAL SMOOTHIE MANGO 16OZ",8,"OTHER"
"5826",13,"FREAL SMOOTHIE STRW BNA 16OZ",21,"OTHER"
"5827",13,"FREAL STRW/BAN SMOOTHIE",21,"OTHER"
"5828",13,"FRTARE STRW,MXD BRY,MILK",43,"OTHER"
"5829",13,"FRUITTARE FRT MILK BANANA",33,"OTHER"
"5830",13,"FRUITTARE REAL FRT MANGO",69,"OTHER"
"5831",13,"GANDY I. CRM MOOSE TRACKS",117,"OTHER"
"5832",13,"GANDY I.CRM CARAMEL CARIBOU",90,"OTHER"
"5833",13,"GANDY I.CRM CHERRY VANILLA",68,"OTHER"
"5834",13,"GANDY I.CRM NEAPOLITAN",72,"OTHER"
"5835",13,"GANDY ICE CREAM STRWBRY",19,"OTHER"
"5836",13,"GANDY ICE CRM CHOCOLATE",103,"OTHER"
"5837",13,"GANDY ICE CRM VANILLA",375,"OTHER"
"5838",13,"GANDY PNT CHOC CHP CKIE DGH",20,"OTHER"
"5839",13,"GANDY SLIM & TRM VANILLA",47,"OTHER"
"5840",13,"GANDY'S PINT BTTR PCN IC",26,"OTHER"
"5841",13,"GANDY'S PINT CHOC IC",40,"OTHER"
"5842",13,"GANDY'S PINT CKIE CRM IC",54,"OTHER"
"5843",13,"GANDY'S PINT STRWBRY  IC",23,"OTHER"
"5844",13,"GANDY'S PINT VAN  IC",33,"OTHER"
"5845",13,"GANDYS VANILLA ICE CREAM 4QT",318,"OTHER"
"5846",13,"GH POPSICLE SNOW CONE",25,"OTHER"
"5847",13,"GOOD HUMOR GIANT VAN SNDWCH",133,"OTHER"
"5848",13,"GOOD HUMOR KING CONE",55,"OTHER"
"5849",13,"GOOD HUMOR OREO COOKIE BAR",95,"OTHER"
"5850",13,"GOOD HUMOR STRWBRY SHRTCKE BAR",30,"OTHER"
"5851",13,"HAAGEN DAZ CUP CHOC PNUT BTTR",149,"OTHER"
"5852",13,"HAAGEN DAZ VAN YOGURT",6,"OTHER"
"5853",13,"HAAGEN DAZS BTR PECAN",184,"OTHER"
"5854",13,"HAAGEN DAZS CHOC ICE CREAM",132,"OTHER"
"5855",13,"HAAGEN DAZS CHOC PNUT BTTR",113,"OTHER"
"5856",13,"HAAGEN DAZS COFFEE IC",184,"OTHER"
"5857",13,"HAAGEN DAZS CUP CHOCOLATE",224,"OTHER"
"5858",13,"HAAGEN DAZS CUP COFFEE",357,"OTHER"
"5859",13,"HAAGEN DAZS CUP VANILLA",341,"OTHER"
"5860",13,"HAAGEN DAZS GELATO CUP SEA SLT CRML",72,"OTHER"
"5861",13,"HAAGEN DAZS GELATO DRK CHOC CHP",23,"OTHER"
"5862",13,"HAAGEN DAZS GELATO LIMONCELLO",34,"OTHER"
"5863",13,"HAAGEN DAZS GELATO SEA SALT CRML",56,"OTHER"
"5864",13,"HAAGEN DAZS GELATO STRACCIATELL",16,"OTHER"
"5865",13,"HAAGEN DAZS ROCKY ROAD",9,"OTHER"
"5866",13,"HAAGEN DAZS RUM RAISIN",61,"OTHER"
"5867",13,"HAAGEN-DAZ VAN BEAN",140,"OTHER"
"5868",13,"HAAGN DAZ GELATO CAPPUCCINO",17,"OTHER"
"5869",13,"HAG DAZ VANILLA",164,"OTHER"
"5870",13,"HAGEN DAZ CHOCOLATE",112,"OTHER"
"5871",13,"HAGEN DAZ COFFEE",157,"OTHER"
"5872",13,"HAGEN DAZ STWBRRY IC",101,"OTHER"
"5873",13,"HAGEN DAZ VANILLA ICE CREAM",249,"OTHER"
"5874",13,"HAGEN DAZS CHOC CHOC CHP",56,"OTHER"
"5875",13,"HAGEN DAZS VAN SWSS ALMD",106,"OTHER"
"5876",13,"HAGN DAZ GELATO BLK CHRY AMRTO",36,"OTHER"
"5877",13,"HD CARAMEL CONE CUP",97,"OTHER"
"5878",13,"HD SNACK VAN & ALMND",67,"OTHER"
"5879",13,"HGN DAZS CUP DULC DE LECHE",299,"OTHER"
"5880",13,"HGN DZS GLT BR TRMS DC 3OZ",9,"OTHER"
"5881",13,"HGN DZS GLT BR VNL CRM PZL 3OZ",5,"OTHER"
"5882",13,"JLLY LLMA SORBET 4SQZ PNAPLE",11,"OTHER"
"5883",13,"JOLLY LLAMA SORBET 45QZUP BAN CCNUT",15,"OTHER"
"5884",13,"JOLLY LLAMA SORBET 45QZUP MANGO",17,"OTHER"
"5885",13,"JOLLY LLAMA SORBET 45QZUP RSPBRY",20,"OTHER"
"5886",13,"JOLLY LLAMA SORBET 45QZUP STRWBRY",11,"OTHER"
"5887",13,"JULIES ICRM SANDWICH",15,"OTHER"
"5888",13,"KEMPS FF CHOC FRZN YOG",70,"OTHER"
"5889",13,"KEMPS FF CRML PRALINE YOG",39,"OTHER"
"5890",13,"KEMPS FF NSA VAN YOG",118,"OTHER"
"5891",13,"KEMPS FF STRW FRZN YOG",128,"OTHER"
"5892",13,"KEMPS FF VAN FRZN YOG",65,"OTHER"
"5893",13,"KEMPS LF BLK JCK CHRY YOG",85,"OTHER"
"5894",13,"KEMPS LF BTTR PECAN YOG",56,"OTHER"
"5895",13,"KEMPS LF CHOC ALMND",53,"OTHER"
"5896",13,"KEMPS LF CRML BROWNIE YOG",65,"OTHER"
"5897",13,"KEMPS LF MOOSE TRKS YOG",137,"OTHER"
"5898",13,"KEMPS LF SEA SALT CRML YOG",72,"OTHER"
"5899",13,"KEMPS LF VAN BEAN YOG",111,"OTHER"
"5900",13,"KLNDK CKS CRM KANDY BAR",67,"OTHER"
"5901",13,"KLNDK CRML PNUT KANDY BAR",91,"OTHER"
"5902",13,"KLNDK FDGE CRNCH KANDY BR",42,"OTHER"
"5903",13,"KLONDIKE HEATH BAR",148,"OTHER"
"5904",13,"KLONDIKE KANDY KARAMEL BAR",21,"OTHER"
"5905",13,"KLONDIKE MINT CHOC CHIP",87,"OTHER"
"5906",13,"KLONDIKE ORIGINAL ICE CREAM BAR",1,"OTHER"
"5907",13,"KLONDIKE ORIGINAL VAN",229,"OTHER"
"5908",13,"KLONDIKE RED FAT NSA",110,"OTHER"
"5909",13,"KLONDIKE VANILLA SANDWICH",311,"OTHER"
"5910",13,"LCN BDAY CAKE ICRM SNDWCH",98,"OTHER"
"5911",13,"LCN BIRTHDAY CAKE ICECRM",80,"OTHER"
"5912",13,"LCN BIRTHDAY CAKE ICRM",90,"OTHER"
"5913",13,"LCN CHOC MARBLE ICECREAM",93,"OTHER"
